#  E (eV)   dos(E)     Int dos(E) EFermi =    6.631 eV
  10.130  0.2327E+01  0.1398E+02
  10.140  0.4435E+01  0.1402E+02
  10.150  0.4880E+01  0.1407E+02
  10.160  0.4240E+01  0.1411E+02
  10.170  0.3445E+01  0.1415E+02
  10.180  0.5515E+01  0.1420E+02
  10.190  0.4958E+01  0.1425E+02
  10.200  0.1913E+01  0.1427E+02
  10.210  0.1862E+01  0.1429E+02
  10.220  0.1321E+01  0.1430E+02
  10.230  0.1058E+01  0.1431E+02
  10.240  0.3544E+01  0.1435E+02
  10.250  0.3009E+01  0.1438E+02
  10.260  0.2580E+01  0.1441E+02
  10.270  0.2135E+01  0.1443E+02
  10.280  0.2105E+01  0.1445E+02
  10.290  0.2334E+01  0.1447E+02
  10.300  0.2162E+01  0.1449E+02
  10.310  0.2870E+01  0.1452E+02
  10.320  0.5005E+01  0.1457E+02
  10.330  0.3738E+01  0.1461E+02
  10.340  0.2517E+01  0.1463E+02
  10.350  0.4615E+01  0.1468E+02
  10.360  0.2594E+01  0.1471E+02
  10.370  0.1362E+01  0.1472E+02
  10.380  0.4241E+00  0.1472E+02
  10.390  0.1346E+01  0.1474E+02
  10.400  0.3638E+01  0.1477E+02
  10.410  0.3155E+01  0.1481E+02
  10.420  0.1809E+01  0.1482E+02
  10.430  0.3558E+01  0.1486E+02
  10.440  0.3236E+01  0.1489E+02
  10.450  0.2194E+01  0.1491E+02
  10.460  0.3277E+01  0.1495E+02
  10.470  0.2379E+01  0.1497E+02
  10.480  0.1483E+01  0.1498E+02
  10.490  0.1542E+01  0.1500E+02
  10.500  0.2967E+01  0.1503E+02
  10.510  0.2946E+01  0.1506E+02
  10.520  0.3016E+01  0.1509E+02
  10.530  0.2743E+01  0.1512E+02
  10.540  0.3285E+01  0.1515E+02
  10.550  0.3999E+01  0.1519E+02
  10.560  0.1590E+01  0.1521E+02
  10.570  0.3872E+00  0.1521E+02
  10.580  0.1556E+01  0.1522E+02
  10.590  0.2469E+01  0.1525E+02
  10.600  0.2537E+01  0.1527E+02
  10.610  0.2279E+01  0.1530E+02
  10.620  0.2840E+01  0.1533E+02
  10.630  0.3090E+01  0.1536E+02
  10.640  0.4365E+01  0.1540E+02
  10.650  0.2214E+01  0.1542E+02
  10.660  0.7156E+00  0.1543E+02
  10.670  0.2210E+01  0.1545E+02
  10.680  0.3815E+01  0.1549E+02
  10.690  0.2115E+01  0.1551E+02
  10.700  0.2700E+00  0.1551E+02
  10.710  0.1273E+00  0.1552E+02
  10.720  0.1182E+01  0.1553E+02
  10.730  0.3652E+01  0.1556E+02
  10.740  0.6538E+01  0.1563E+02
  10.750  0.3554E+01  0.1566E+02
  10.760  0.9508E+00  0.1567E+02
  10.770  0.2691E+01  0.1570E+02
  10.780  0.2634E+01  0.1573E+02
  10.790  0.1770E+01  0.1575E+02
  10.800  0.2044E+01  0.1577E+02
  10.810  0.2381E+01  0.1579E+02
  10.820  0.1725E+01  0.1581E+02
  10.830  0.3303E+01  0.1584E+02
  10.840  0.3845E+01  0.1588E+02
  10.850  0.1413E+01  0.1589E+02
  10.860  0.1323E+01  0.1591E+02
  10.870  0.1460E+01  0.1592E+02
  10.880  0.4533E+01  0.1597E+02
  10.890  0.4597E+01  0.1601E+02
  10.900  0.2144E+01  0.1603E+02
  10.910  0.2194E+01  0.1605E+02
  10.920  0.4162E+01  0.1610E+02
  10.930  0.5650E+01  0.1615E+02
  10.940  0.3806E+01  0.1619E+02
  10.950  0.2666E+01  0.1622E+02
  10.960  0.3229E+01  0.1625E+02
  10.970  0.2014E+01  0.1627E+02
  10.980  0.1531E+01  0.1629E+02
  10.990  0.2284E+01  0.1631E+02
  11.000  0.2270E+01  0.1633E+02
  11.010  0.2761E+01  0.1636E+02
  11.020  0.5924E+01  0.1642E+02
  11.030  0.6546E+01  0.1648E+02
  11.040  0.4880E+01  0.1653E+02
  11.050  0.4424E+01  0.1658E+02
  11.060  0.2838E+01  0.1660E+02
  11.070  0.1665E+01  0.1662E+02
  11.080  0.1502E+01  0.1664E+02
  11.090  0.1775E+01  0.1665E+02
  11.100  0.3872E+01  0.1669E+02
  11.110  0.4372E+01  0.1674E+02
  11.120  0.8975E+00  0.1675E+02
  11.130  0.9348E+00  0.1675E+02
  11.140  0.2738E+01  0.1678E+02
  11.150  0.3769E+01  0.1682E+02
  11.160  0.3087E+01  0.1685E+02
  11.170  0.3135E+01  0.1688E+02
  11.180  0.4974E+01  0.1693E+02
  11.190  0.2865E+01  0.1696E+02
  11.200  0.4559E+00  0.1696E+02
  11.210  0.7703E+00  0.1697E+02
  11.220  0.3621E+01  0.1701E+02
  11.230  0.7012E+01  0.1708E+02
  11.240  0.5225E+01  0.1713E+02
  11.250  0.3934E+01  0.1717E+02
  11.260  0.3745E+01  0.1721E+02
  11.270  0.3279E+01  0.1724E+02
  11.280  0.2837E+01  0.1727E+02
  11.290  0.3174E+01  0.1730E+02
  11.300  0.1385E+01  0.1731E+02
  11.310  0.1529E+00  0.1732E+02
  11.320  0.8946E-01  0.1732E+02
  11.330  0.8603E+00  0.1733E+02
  11.340  0.1800E+01  0.1734E+02
  11.350  0.3024E+01  0.1737E+02
  11.360  0.2885E+01  0.1740E+02
  11.370  0.2243E+01  0.1743E+02
  11.380  0.1757E+01  0.1744E+02
  11.390  0.1192E+01  0.1745E+02
  11.400  0.1731E+01  0.1747E+02
  11.410  0.2858E+01  0.1750E+02
  11.420  0.3104E+01  0.1753E+02
  11.430  0.2683E+01  0.1756E+02
  11.440  0.2153E+01  0.1758E+02
  11.450  0.2466E+01  0.1760E+02
  11.460  0.4184E+01  0.1765E+02
  11.470  0.5397E+01  0.1770E+02
  11.480  0.5495E+01  0.1776E+02
  11.490  0.5149E+01  0.1781E+02
  11.500  0.3406E+01  0.1784E+02
  11.510  0.1927E+01  0.1786E+02
  11.520  0.1384E+01  0.1787E+02
  11.530  0.2467E+01  0.1790E+02
  11.540  0.1853E+01  0.1792E+02
  11.550  0.2233E+01  0.1794E+02
  11.560  0.3914E+01  0.1798E+02
  11.570  0.3412E+01  0.1801E+02
  11.580  0.6461E+00  0.1802E+02
  11.590  0.6674E-01  0.1802E+02
  11.600  0.9886E+00  0.1803E+02
  11.610  0.3704E+01  0.1807E+02
  11.620  0.5126E+01  0.1812E+02
  11.630  0.4345E+01  0.1816E+02
  11.640  0.4351E+01  0.1821E+02
  11.650  0.4429E+01  0.1825E+02
  11.660  0.5223E+01  0.1830E+02
  11.670  0.3263E+01  0.1833E+02
  11.680  0.2230E+01  0.1836E+02
  11.690  0.1880E+01  0.1838E+02
  11.700  0.2564E+01  0.1840E+02
  11.710  0.2607E+01  0.1843E+02
  11.720  0.3288E+01  0.1846E+02
  11.730  0.4804E+01  0.1851E+02
  11.740  0.6330E+01  0.1857E+02
  11.750  0.3718E+01  0.1861E+02
  11.760  0.8714E+00  0.1862E+02
  11.770  0.1246E+01  0.1863E+02
  11.780  0.4975E+00  0.1863E+02
  11.790  0.1662E+00  0.1864E+02
  11.800  0.1693E+01  0.1865E+02
  11.810  0.4327E+01  0.1870E+02
  11.820  0.3575E+01  0.1873E+02
  11.830  0.3489E+01  0.1877E+02
  11.840  0.5155E+01  0.1882E+02
